"Time [us]","V(Port1) [mV]"
0.00410824606516034,-213.187281679173
0.00416091930887446,-21.6602478538877
0.00421359255258858,173.238494112901
0.0042662657963027,341.17034055003
0.00431893904001682,455.994446825001
0.00437161228373094,499.836900479389
0.00442428552744506,465.873035473948
0.00447695877115918,359.389783007636
0.0045296320148733,196.962689754537
0.00458230525858742,3.87571167013169
0.00463497850230154,-189.814572926764
0.00468765174601566,-353.957672965547
0.00474032498972978,-463.002513015053
0.0047929982334439,-499.974800931253
0.00484567147715802,-459.11930413242
0.00489834472087214,-346.795728754465
0.00495101796458626,-180.488746078135
0.00500369120830038,13.9137311053053
0.0050563644520145,206.150349395392
0.00510903769572862,366.296900382512
0.00516171093944274,469.424425107394
0.00521438418315686,499.479740934572
0.00526705742687099,451.784334776215
0.00531973067058511,333.762636414539
0.00537240391429923,163.786306410606
0.00542507715801335,-31.6855593100315
0.00547775040172747,-222.225142675715
0.00553042364544159,-378.172401527798
0.00558309688915571,-475.252053059572
0.00563577013286983,-498.35234722772
0.00568844337658395,-443.877413364318
0.00574111662029807,-320.307005683356
0.00579378986401219,-146.876515785031
0.00584646310772631,49.4172740814558
0.00589913635144043,238.018602325367
0.00595180959515455,389.569142198654
0.00600448283886867,480.478019183756
0.00605715608258279,496.594047073889
0.00610982932629691,435.408549938262
0.00616250257001103,306.445871183558
0.00621517581372515,129.780781737629
0.00626784905743927,-67.0864273399519
0.00632052230115339,-253.510734066079
0.00637319554486751,-400.472694295744
0.00642586878858163,-485.095707486793
0.00647854203229575,-494.207066454165
0.00653121527600987,-426.388465949579
0.00658388851972399,-292.19678089935
0.00663656176343811,-112.520747206146
0.00668923500715223,84.6706502078405
0.00674190825086635,268.681925096077
0.00679458149458047,410.869254088947
0.00684725473829459,489.099272045934
0.00689992798200871,491.1944272495
0.00695260122572283,416.828580686583
0.00700527446943696,277.577773961028
0.00705794771315108,95.1182631302253
0.0071106209568652,-102.147681327988
0.00716329420057932,-283.512968919646
0.00721596744429344,-420.745659692616
0.00726864068800756,-492.483644409707
0.00732131393172168,-487.559943415026
0.0073739871754358,-406.740996817769
0.00742666041914992,-262.607357807707
0.00747933366286404,-77.5953607884607
0.00753200690657816,119.495395046394
0.00758468015029227,297.985089662187
0.00763735339400639,430.089407728363
0.00769002663772051,495.244540014468
0.00774269988143463,483.308216151691
0.00779537312514875,396.13848506999
0.00784804636886287,247.304484757243
0.00790071961257699,59.9742239071625
0.0079533928562911,-136.691829422861
0.00800606610000522,-312.079965840256
0.00805873934371934,-438.888669154117
0.00811141258743346,-497.378463608634
0.00816408583114758,-478.444628081147
0.0082167590748617,-385.034468060897
0.00826943231857582,-231.68852801274
0.00832210556228993,-42.2771605759835
0.00837477880600405,153.715214034623
0.00842745204971817,325.779753556279
0.00848012529343229,447.132304239564
0.00853279853714641,498.882713677578
0.00858547178086053,472.975336431488
0.00863814502457465,373.443003306125
0.00869081826828877,215.779257136532
0.00874349151200289,24.526575006339
0.008796164755717,-170.543997537196
0.00884883799943112,-339.067109088615
0.00890151124314524,-454.809876668804
0.00895418448685936,-499.755385863736
0.00900685773057348,-466.907265242252
0.0090595309742876,-361.378765422713
0.00911220421800171,-199.596813022126
0.00916487746171583,-6.74493916798608
0.00921755070542995,187.156874948157
0.00927022394914407,351.925210848447
0.00932289719285819,461.911666752613
0.00937557043657231,499.995375377463
0.00942824368028643,460.248096598737
0.00948091692400055,348.857027551235
0.00953359016771466,183.161682396198
0.00958626341142878,-11.0452356601567
0.0096389366551429,-203.532814618854
0.00969160989885702,-364.337780675674
0.00974428314257114,-468.428683733387
0.00979695638628526,-499.602378395715
0.00984962962999938,-453.006260906556
0.0099023028737135,-335.893642020274
0.00995497611742761,-166.494671882665
0.0100076493611417,28.821427388944
0.0100603226048559,219.651084860234
0.01011299584857,376.289104446801
0.0101656690922841,474.352677167351
0.0102183423359982,498.57689244665
0.0102710155797123,445.190926218901
0.0103236888234264,322.505020277557
0.0103763620671406,149.616881661836
0.0104290353108547,-46.561131631619
0.0104817085545688,-235.491280188758
0.0105343817982829,-387.764051968791
0.010587055041997,-479.676147369442
0.0106397282857112,-496.920215779798
0.0106924015294253,-436.811986629908
0.0107450747731394,-308.708112113383
0.0107977480168535,-132.549678757902
0.0108504212605676,64.2418901940123
0.0109030945042817,251.033347159499
0.0109557677479959,398.748096133634
0.01100844099171,484.392354907839
0.0110611142354241,494.634445722465
0.0111137874791382,427.880049748916
0.0111664607228523,294.520384202398
0.0112191339665665,115.314669988635
0.0112718072102806,-81.841319506295
0.0113244804539947,-266.257609753446
0.0113771536977088,-409.227331309474
0.0114298269414229,-488.495329135946
0.0114825001851371,-491.722476024579
0.0115351734288512,-418.406423271344
0.0115878466725653,-279.959797991066
0.0116405199162794,-97.9336746114231
0.0116931931599935,99.3371389602283
0.0117458664037076,281.1447942871
0.0117985396474218,419.188490944906
0.0118512128911359,491.979875751173
0.01190388613485,488.187993195219
0.0119565593785641,408.403100663381
0.0120092326222782,265.044786958758
0.0120619058659924,80.4286967005068
0.0121145791097065,-116.707199116064
0.0121672523534206,-295.676053812597
0.0122199255971347,-428.618964364238
0.0122725988408488,-494.841583370811
0.012325272084563,-484.035471835576
0.0123779453282771,-397.882745978396
0.0124306185719912,-249.794233281252
0.0124832918157053,-62.8218972901021
0.0125359650594194,133.929509743387
0.0125886383031335,309.832991977701
0.0126413115468477,437.506812732394
0.0126939847905618,497.076829116801
0.0127466580342759,479.270168974157
0.01279933127799,386.858677824471
0.0128520045217041,234.227443926178
0.0129046777654183,45.1355663188762
0.0129573510091324,-150.982267660457
0.0130100242528465,-323.597686315298
0.0130626974965606,-445.840784169333
0.0131153707402747,-498.682783202223
0.0131680439839889,-473.898117411478
0.013220717227703,-375.344852503211
0.0132733904714171,-218.364126210685
0.0133260637151312,-27.392094411245
0.0133787369588453,167.84388433664
0.0134314102025594,336.95271093295
0.0134840834462736,453.610327994714
0.0135367566899877,499.65741251378
0.0135894299337018,467.926118082622
0.0136421031774159,363.355846341326
0.01369477642113,202.224362852298
0.0137474496648442,9.61394453118201
0.0138001229085583,-184.493013223208
0.0138527961522724,-349.881158573811
0.0139054693959865,-460.805608084931
0.0139581426397006,-499.999483185669
0.0140108158834147,-461.361731447381
0.0140634891271289,-350.906837237187
0.014116162370843,-185.82858654451
0.0141688356145571,8.17637645556425
0.0142215088582712,200.908576777701
0.0142741821019853,362.366662020973
0.0143268553456995,467.417515325465
0.0143795285894136,499.708562161661
0.0144322018331277,454.213267918789
0.0144848750768418,338.013585445853
0.0145375483205559,169.197554089257
0.0145902215642701,-25.9563462748166
0.0146428948079842,-217.069793147832
0.0146955680516983,-374.393414818097
0.0147482412954124,-473.437679142923
0.0148009145391265,-498.785017743313
0.0148535877828406,-446.489777342314
0.0149062610265548,-324.692413626826
0.0149589342702689,-152.352320119191
0.015011607513983,43.7034557568115
0.0150642807576971,232.956202480924
0.0151169540014112,385.946191280148
0.0151696272451254,478.858478102008
0.0152223004888395,497.230019123735
0.0152749737325536,438.201037538853
0.0153276469762677,310.960186179828
0.0153803202199818,135.314210442794
0.015432993463696,-61.3952373324547
0.0154856667074101,-248.547692825819
0.0155383399511242,-397.010365768868
0.0155910131948383,-483.673049554179
0.0156436864385524,-495.045534907384
0.0156963596822665,-429.357541926192
0.0157490329259807,-296.834287894707
0.0158017061696948,-118.104795046231
0.0158543794134089,79.0092934769705
0.015907052657123,263.824525594288
0.0159597259008371,407.571931208647
0.0160123991445513,487.875298325636
0.0160650723882654,492.234330617861
0.0161177456319795,419.970486234461
0.0161704188756936,282.332601942567
0.0162230921194077,100.745860786097
0.0162757653631219,-96.5233250647549
0.016328438606836,-278.767360549779
0.0163811118505501,-417.617516819217
0.0164337850942642,-491.459904433732
0.0164864583379783,-488.79996519678
0.0165391315816924,-410.051754332557
0.0165918048254066,-267.47348723595
0.0166444780691207,-83.2593838075867
0.0166971513128348,113.915159599782
0.0167498245565489,293.35728029185
0.016802497800263,427.134405042894
0.0168551710439772,494.422329821969
0.0169078442876913,484.746786498228
0.0169605175314054,399.613903183313
0.0170131907751195,252.275755186744
0.0170658640188336,65.6675017230107
0.0171185372625478,-131.162779285614
0.0171712105062619,-307.575814205335
0.017223883749976,-436.110547644785
0.0172765569936901,-496.75882410514
0.0173292302374042,-480.079925784412
0.0173819034811183,-388.670146946581
0.0174345767248325,-236.758645891196
0.0174872499685466,-47.992485585946
0.0175399232122607,148.244348899617
0.0175925964559748,321.40496184382
0.0176452696996889,444.534580965688
0.0176979429434031,498.466429317219
0.0177506161871172,474.805291229613
0.0178032894308313,377.234340250338
0.0178559626745454,220.941803772288
0.0179086359182595,30.2567116964076
0.0179613091619736,-165.13824343598
0.0180139824056878,-334.827215718006
0.0180666556494019,-452.395840308311
0.018119328893116,-499.542983656144
0.0181720021368301,-468.929560440458
0.0182246753805442,-365.320960650883
0.0182773486242584,-204.845252710118
0.0183300218679725,-12.4826332727682
0.0183826951116866,181.823075482727
0.0184353683554007,347.825583459825
0.0184880415991148,459.6843734386
0.018540714842829,499.987124220583
0.0185933880865431,462.460172002243
0.0186460613302572,352.945090304518
0.0186987345739713,188.489370692078
0.0187514078176854,-5.30724797361868
0.0188040810613995,-198.277722297736
0.0188567543051137,-360.383609334593
0.0189094275488278,-466.390953185117
0.0189621007925419,-499.798288735386
0.019014774036256,-455.405316061742
0.0190674472799701,-340.122396873764
0.0191201205236843,-171.894864014558
0.0191727937673984,23.090410325266
0.0192254670111125,214.481352549898
0.0192781402548266,372.485395073679
0.0193308134985407,472.507089120519
0.0193834867422549,498.976716263378
0.019436159985969,447.773923958648
0.0194888332296831,326.869113692312
0.0195415064733972,155.082741069129
0.0195941797171113,-40.8443405707208
0.0196468529608254,-230.413452691214
0.0196995262045396,-384.115620001497
0.0197521994482537,-478.025038310277
0.0198048726919678,-497.523446902749
0.0198575459356819,-439.575656918597
0.019910219179396,-313.202019213911
0.0199628924231102,-138.074285746212
0.0200155656668243,58.5465625059122
0.0200682389105384,246.05385292667
0.0201209121542525,395.259560431219
0.0201735853979666,482.937815115149
0.0202262586416808,495.440320470265
0.0202789318853949,430.820893822241
0.020331605129109,299.138415771058
0.0203842783728231,120.891030490031
0.0204369516165372,-76.1746653887166
0.0204896248602513,-261.382752748839
0.0205422981039655,-405.90310830476
0.0205949713476796,-487.239200034852
0.0206476445913937,-492.72997417213
0.0207003178351078,-421.520718065713
0.0207529910788219,-284.696107670564
0.0208056643225361,-103.55472903885
0.0208583375662502,93.7063323105662
0.0209110108099643,276.380746005107
0.0209636840536784,416.032789053363
0.0210163572973925,490.923747581902
0.0210690305411066,489.395839265279
0.0211217037848208,411.686903529224
0.0211743770285349,269.893378653492
0.021227050272249,86.0873288850434
0.0212797235159631,-111.119368449401
0.0213323967596772,-291.028845465454
0.0213850700033914,-425.635778656178
0.0214377432471055,-493.986793175467
0.0214904164908196,-485.4421367135
0.0215430897345337,-401.331899671526
0.0215957629782478,-254.748968748319
0.021648436221962,-68.5109434899715
0.0217011094656761,128.391729167862
0.0217537827093902,305.308506860081
0.0218064559531043,434.699919875286
0.0218591291968184,496.424459046692
0.0219118024405325,480.873871843729
0.0219644756842467,390.468815769079
0.0220171489279608,239.282050546274
0.0220698221716749,50.8478242886363
0.022122495415389,-145.501547921546
0.0221751686591031,-319.20165235613
0.0222278419028173,-443.213737646586
0.0222805151465314,-498.233659147878
0.0223331883902455,-475.696828009402
0.0223858616339596,-379.111404319898
0.0224385348776737,-223.51220492917
0.0224912081213879,-33.1203325197025
0.022543881365102,162.42716394168
0.0225965546088161,332.690693443969
0.0226492278525302,451.166453607033
0.0227019010962443,499.41210305938
0.0227545743399584,469.917559268803
0.0228072475836726,367.274043633118
0.0228599208273867,207.459396280279
0.0229125940711008,15.3509109165305
0.0229652673148149,-179.147149657343
0.023017940558529,-345.758553203953
0.0230706138022432,-458.5479997399
0.0231232870459573,-499.95829888923
0.0231759602896714,-463.543382087741
0.0232286335333855,-354.971719626256
0.0232813067770996,-191.143947209753
0.0233339800208138,2.43794470500097
0.0233866532645279,195.640337822411
0.023439326508242,358.388687925554
0.0234919997519561,465.349031120707
0.0235446729956702,499.871555161871
0.0235973462393843,456.582366077004
0.0236500194830985,342.220006853299
0.0237026927268126,174.586512826504
0.0237553659705267,-20.2237139258187
0.0238080392142408,-211.885848313039
0.0238607124579549,-370.565108051466
0.0239133857016691,-471.560937747795
0.0239660589453832,-499.151981693529
0.0240187321890973,-449.043323776358
0.0240714054328114,-329.035048787495
0.0241240786765255,-157.808054589116
0.0241767519202396,37.9838802342389
0.0242294251639538,227.863114561476
0.0242820984076679,382.2723984201
0.024334771651382,477.175855442404
0.0243874448950961,497.80048945321
0.0244401181388102,440.935799498008
0.0244927913825244,315.433537384047
0.0245454646262385,140.829813769023
0.0245981378699526,-55.6959595314196
0.0246508111136667,-243.551909593104
0.0247034843573808,-393.495737780962
0.024756157601095,-482.186675804643
0.0248088308448091,-495.818789409409
0.0248615040885232,-432.270057243654
0.0249141773322373,-301.432691948287
0.0249668505759514,-123.673284559345
0.0250195238196655,73.3375285959639
0.0250721970633797,258.932371633441
0.0251248703070938,404.220917558137
0.0251775435508079,486.587055212594
0.025230216794522,493.209390364066
0.0252828900382361,423.057067710404
0.0253355632819503,287.050237336333
0.0253882365256644,106.36018686357
0.0254409097693785,-90.8862534713414
0.0254935830130926,-273.985029252864
0.0255462562568067,-414.434359838116
0.0255989295005209,-490.371422853253
0.025651602744235,-489.975595776445
0.0257042759879491,-413.308494402054
0.0257569492316632,-272.304381515676
0.0258096224753773,-88.9124387984996
0.0258622957190914,108.319917740353
0.0259149689628056,288.690826017123
0.0259676422065197,424.123134559237
0.0260203154502338,493.534987775084
0.0260729886939479,486.121499581023
0.026125661937662,403.03667886326
0.0261783351813762,257.213792514179
0.0262310084250903,71.3521289462369
0.0262836816688044,-125.616450650745
0.0263363549125185,-303.0311446125
0.0263890281562326,-433.274975880929
0.0264417013999468,-496.073744953298
0.0264943746436609,-481.651981004617
0.026547047887375,-392.254625055351
0.0265997211310891,-241.797574786649
0.0266523943748032,-53.7014883904057
0.0267050676185173,142.753955056515
0.0267577408622315,316.987830415075
0.0268104141059456,441.878297712114
0.0268630873496597,497.984480360152
0.0269157605933738,476.572698389358
0.0269684338370879,380.975982893467
0.0270211070808021,226.075245028843
0.0270737803245162,35.9828625718703
0.0271264535682303,-159.710735139266
0.0271791268119444,-330.543214474145
0.0272318000556585,-449.922208378974
0.0272844732993726,-499.264775033853
0.0273371465430868,-470.890082029327
0.0273898197868009,-369.215030966035
0.027442493030515,-210.066707469699
0.0274951662742291,-18.2186829998446
0.0275478395179432,176.465323874849
0.0276005127616574,343.680135880881
0.0276531860053715,457.396524413673
0.0277058592490856,499.913008140931
0.0277585324927997,464.611326029896
0.0278112057365138,356.986658458256
0.027863878980228,193.792228672844
0.0279165522239421,0.431438853879697
0.0279692254676562,-192.99651021026
0.0280218987113703,-356.381963493775
0.0280745719550844,-464.291783446466
0.0281272451987985,-499.928359028192
0.0281799184425127,-457.744379200096
0.0282325916862268,-344.306346302636
0.0282852649299409,-177.27241187944
0.028337938173655,17.3563514870728
0.0283906114173691,209.283365916523
0.0284432846610833,368.6326169934
0.0284959579047974,470.599256184913
0.0285486311485115,499.310808261645
0.0286013043922256,450.297934989553
0.0286539776359397,331.190147580359
0.0287066508796539,160.528170924801
0.028759324123368,-35.1221689525892
0.0288119973670821,-225.305272083495
0.0288646706107962,-380.416587239858
0.0289173438545103,-476.310957465027
0.0289700170982244,-498.061137651116
0.0290226903419386,-442.281420482708
0.0290753635856527,-317.654667198336
0.0291280368293668,-143.580703761794
0.0291807100730809,52.8435222895533
0.029233383316795,241.041945223087
0.0292860565605092,391.718955907098
0.0293387298042233,481.419656360373
0.0293914030479374,496.180929260476
0.0294440762916515,433.704984464285
0.0294967495353656,303.717040867652
0.0295494227790798,126.451465624571
0.0296020960227939,-70.4979765358005
0.029654769266508,-256.473462947893
0.0297074425102221,-402.525414369327
0.0297601157539362,-485.918885336317
0.0298127889976503,-493.672563404781
0.0298654622413645,-424.579484571046
0.0299181354850786,-289.394913409957
0.0299708087287927,-109.162141866473
0.0300234819725068,88.0631814224018
0.030076155216221,271.580289192619
0.0301288284599351,412.822281815497
0.0301815017036492,489.802948437827
0.0302341749473633,490.539215636807
0.0302868481910774,414.916473546205
0.0303395214347916,274.706416419461
0.0303921946785057,91.7346205068585
0.0304448679222198,-105.5168996687
0.0304975411659339,-286.343298946315
0.0305502144096481,-422.596522568933
0.0306028876533622,-493.066928500418
0.0306555608970763,-486.784852726904
0.0307082341407904,-404.728184613918
0.0307609073845045,-259.670145308684
0.0308135806282187,-74.1909645211856
0.0308662538719328,122.83703513437
0.0309189271156469,300.743802464503
0.030971600359361,431.835762590363
0.0310242736030752,495.706693375268
0.0310769468467893,482.414227641072
0.0311296200905034,394.027515992102
0.0311822933342175,244.305135766801
0.0312349665779316,56.5533839095391
0.0312876398216458,-140.001660792937
0.0313403130653599,-314.763568930037
0.031392986309074,-440.52830514328
0.0314456595527881,-497.718901160428
0.0314983327965022,-477.432873523805
0.0315510060402164,-382.828014563511
0.0316036792839305,-228.630839660815
0.0316563525276446,-38.8442075790921
0.0317090257713587,156.989046490911
0.0317616990150729,328.384849533072
0.031814372258787,448.663145601802
0.0318670455025011,499.101004431635
0.0319197187462152,471.847096693199
0.0319723919899293,371.14385872561
0.0320250652336435,212.667100409796
0.0320777384773576,21.0858550761547
0.0321304117210717,-173.777686457903
0.0321830849647858,-341.590399940759
0.0322357582085,-456.229985382372
0.0322884314522141,-499.851253467286
0.0323411046959282,-465.663968657265
0.0323937779396423,-358.989840440931
0.0324464511833564,-196.434127863374
0.0324991244270706,-3.30080820329351
0.0325517976707847,190.34632653257
0.0326044709144988,354.363502128331
0.0326571441582129,463.219244981592
0.032709817401927,499.968698463587
0.0327624906456412,458.891317161497
0.0328151638893553,346.381346510657
0.0328678371330694,179.952472716443
0.0329205103767835,-14.4884174422489
0.0329731836204977,-206.673991070078
0.0330258568642118,-366.687985543832
0.0330785301079259,-469.622076103749
0.03313120335164,-499.453190736964
0.0331838765953541,-451.537716279066
0.0332365498390683,-333.334339095201
0.0332892230827824,-163.243000492261
0.0333418963264965,32.2593009729801
0.0333945695702106,222.740009496921
0.0334472428139248,378.548247579828
0.0334999160576389,475.430372862593
0.033552589301353,498.305382912318
0.0336052625450671,443.61247555618
0.0336579357887812,319.865335506345
0.0337106090324954,146.32686512701
0.0337632822762095,-49.9893447222311
0.0338159555199236,-238.524042479584
0.0338686287636377,-389.92927332602
0.0339213020073519,-480.636782043307
0.033973975251066,-496.526728096786
0.0340266484947801,-435.12562822634
0.0340793217384942,-305.991387296554
0.0341319949822083,-129.225482189271
0.0341846682259225,67.6561027258858
0.0342373414696366,254.006107673779
0.0342900147133507,400.816654577975
0.0343426879570648,485.234712411513
0.034395361200779,494.119478040158
0.0344480344444931,426.087918508435
0.0345007076882072,291.730058672014
0.0345533809319213,111.96050176815
0.0346060541756354,-85.2372091385842
0.0346587274193496,-269.166605021887
0.0347114006630637,-411.196608077558
0.0347640739067778,-489.218343057721
0.0348167471504919,-491.086680284173
0.0348694203942061,-416.510788004688
0.0349220936379202,-277.099404256528
0.0349747668816343,-94.5537810647769
0.0350274401253484,102.710406548643
0.0350801133690625,283.986341566156
0.0351327866127767,421.055992962488
0.0351854598564908,492.582630766466
0.0352381331002049,487.432174304396
0.035290806343919,406.406361215766
0.0353434795876331,262.117946234798
0.0353961528313473,77.0273567211801
0.0354488260750614,-120.05357415541
0.0355014993187755,-298.446555746915
0.0355541725624896,-430.382327402307
0.0356068458062038,-495.323316400994
0.0356595190499179,-483.160586649468
0.035712192293632,-395.78743019143
0.0357648655373461,-246.804650903413
0.0358175387810602,-59.4034169224969
0.0358702120247744,137.244755774102
0.0359228852684885,312.528941154191
0.0359755585122026,439.163804400328
0.0360282317559167,497.43693029522
0.0360809049996309,478.277325084029
0.036133578243345,384.667438335849
0.0361862514870591,231.178904660031
0.0362389247307732,41.704273306807
0.0362915979744873,-154.262187631746
0.0363442712182015,-326.215669703546
0.0363969444619156,-447.389306741028
0.0364496177056297,-498.920796646291
0.0365022909493438,-472.788571742485
0.036554964193058,-373.060463388625
0.0366076374367721,-215.260489460271
0.0366603106804862,-23.952332719203
0.0367129839242003,171.084325920006
0.0367656571679144,339.489414206051
0.0368183304116286,455.048421064274
0.0368710036553427,499.773036902106
0.0369236768990568,466.701275302615
0.0369763501427709,360.981199602413
0.0370290233864851,199.069557774289
0.0370816966301992,6.1700688448339
0.0371343698739133,-187.6898740692
0.0371870431176274,-352.333370304215
0.0372397163613415,-462.131451048531
0.0372923896050557,-499.992572139547
0.0373450628487698,-460.023142188552
0.0373977360924839,-348.444939140405
0.037450409336198,-182.62660707385
0.0375030825799122,11.6200062423169
0.0375557558236263,204.057809709385
0.0376084290673404,364.731277746158
0.0376611023110545,468.629429686191
0.0377137755547686,499.579124430353
0.0377664487984828,452.762626814676
0.0378191220421969,335.467552716518
0.037871795285911,165.952453882951
0.0379244685296251,-29.3953705793227
0.0379771417733392,-220.167411284507
0.0380298150170534,-376.667440970711
0.0380824882607675,-474.534130635728
0.0381351615044816,-498.533217193008
0.0381878347481957,-444.928920882347
0.0382405079919099,-322.065469503402
0.038293181235624,-149.06820742447
0.0383458544793381,47.1335208269375
0.0383985277230522,235.998284285401
0.0384512009667663,388.126748977881
0.0385038742104805,479.83807863607
0.0385565474541946,496.856174530066
0.0386092206979087,436.531941743417
0.0386618939416228,308.255656333394
0.038714567185337,131.995242896054
0.0387672404290511,-64.8120007582862
0.0388199136727652,-251.530387069095
0.0388725869164793,-399.094694459023
0.0389252601601934,-484.534558970197
0.0389779334039076,-494.550119551881
0.0390306066476217,-427.582319845025
0.0390832798913358,-294.055596218646
0.0391359531350499,-114.755174409633
0.0391886263787641,82.4084296882983
0.0392412996224782,266.74405623106
0.0392939728661923,409.557392162993
0.0393466461099064,488.617625965877
0.0393993193536205,491.617971688776
0.0394519925973347,418.091385271547
0.0395046658410488,279.483266218043
0.0395573390847629,97.3698276280966
0.039610012328477,-99.9005308071194
0.0396626855721912,-281.62003149894
0.0397153588159053,-419.501596474546
0.0397680320596194,-492.082110522739
0.0398207053033335,-488.063442995082
0.0398733785470476,-408.071153400968
0.0399260517907618,-264.557114678378
0.0399787250344759,-79.8612121345285
0.04003139827819,117.266159382403
0.0400840715219041,296.139480115604
0.0401367447656183,428.914718183176
0.0401894180093324,494.92362665636
0.0402420912530465,483.891033449745
0.0402947644967606,397.534309693506
0.0403474377404747,249.296037879175
0.0404001109841889,62.2514935682204
0.040452784227903,-134.483330794012
0.0405054574716171,-310.284020681261
0.0405581307153312,-437.784840420839
0.0406108039590453,-497.138577050773
0.0406634772027595,-479.106025259409
0.0407161504464736,-386.494193632112
0.0407688236901877,-233.719356110132
0.0408214969339018,-44.5629655635042
0.040874170177616,151.530248366378
0.0409268434213301,324.03574642399
0.0409795166650442,446.100733748455
0.0410321899087583,498.724157612679
0.0410848631524724,473.714476171241
0.0411375363961866,374.964781834781
0.0411902096399007,217.846789212093
0.0412428828836148,26.8180215261847
0.0412955561273289,-168.385330962698
0.0413482293710431,-337.377247869347
0.0414009026147572,-453.851870372336
0.0414535758584713,-499.678361021334
0.0415062491021854,-467.723211803888
0.0415589223458995,-362.960670360483
0.0416115955896137,-201.69843161189
0.0416642688333278,-9.03912628388684
0.0417169420770419,185.027240306222
0.041769615320756,350.291634880671
0.0418222885644702,461.028437472073
0.0418749618081843,499.999979269832
0.0419276350518984,461.139817006388
0.0419803082956125,350.497056230674
0.0420329815393266,185.294726883146
0.0420856547830408,-8.75121235395916
0.0421383280267549,-201.434907994395
0.042191001270469,-362.762558041542
0.0422436745141831,-467.621349623548
0.0422963477578972,-499.688605194382
0.0423490210016114,-453.972626255828
0.0424016942453255,-337.589718190127
0.0424543674890396,-168.656441865138
0.0425070407327537,26.5304720908871
0.0425597139764679,217.587562170896
0.042612387220182,374.774229354087
0.0426650604638961,473.622260300816
0.0427177337076102,498.744632989809
0.0427704069513243,446.230713106024
0.0428230801950385,324.254996731372
0.0428757534387526,151.80464037208
0.0429284266824667,-44.2761446560228
0.0429810999261808,-233.464753822726
0.043033773169895,-386.311442226152
0.0430864464136091,-479.02357244279
0.0431391196573232,-497.169257710472
0.0431917929010373,-437.923878700605
0.0432444661447514,-310.50977340771
0.0432971393884656,-134.760656526894
0.0433498126321797,61.9657642994637
0.0434024858758938,249.046382668111
0.0434551591196079,397.359590722783
